ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
063679763,2018-02-11,15:55,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
063679765,2018-02-11,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
063679774,2018-02-12,06:30,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,1,0,0
063679777,2018-02-11,01:40,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Insufficiente,1,0,0,0
063679779,2018-02-11,16:30,Tamponamento Multiplo,,Sereno,Buona,2,4,0,0
063679782,2018-02-09,20:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
063679783,2018-02-11,18:50,Tamponamento Multiplo,,Sereno,Insufficiente,5,3,0,0
063679793,2018-02-10,20:10,Tamponamento,,Sereno,Sufficiente,3,0,0,0
063679795,2018-02-10,13:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063679796,2018-02-09,23:00,Fuoriuscita dalla sede stradale,,Sereno,Buona,0,3,0,0
063679797,2018-02-11,16:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063679799,2018-02-10,15:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,4,0,0,0
063679812,2018-02-11,18:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063679813,2018-02-10,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063679819,2018-02-10,14:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063679823,2018-02-11,18:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063679831,2018-02-10,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
063679833,2018-02-10,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063679835,2018-02-12,05:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
063679838,2018-02-10,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,,,0,1,0,0
063679854,2018-02-10,10:15,Investimento di pedone,,Sereno,Buona,1,1,0,0
063679858,2018-02-11,12:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,1,0,0
063679881,2018-02-10,13:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,2,0,0
063679886,2018-02-12,08:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
063679906,2018-02-10,15:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063679911,2018-02-10,01:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,3,0,0
063679914,2018-02-10,19:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,0,1,0
063679918,2018-02-12,09:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063679920,2018-02-11,01:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,2,0,0
063679925,2018-02-10,21:15,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
063679936,2018-02-12,09:25,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
063679938,2018-02-10,01:15,Fuoriuscita dalla sede stradale,,Sereno,Buona,1,0,0,0
063679965,2018-02-12,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
063679969,2018-02-11,20:00,Fuoriuscita dalla sede stradale,,Sereno,Buona,1,0,0,0
063679976,2018-02-11,13:25,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
063679978,2018-02-10,13:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,2,0,0
063679989,2018-02-09,08:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
063680008,2018-02-09,23:00,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,7,1,0,0
063680012,2018-02-11,20:30,Investimento di pedone,,Sereno,Buona,0,3,0,0
063680025,2018-02-09,09:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
063680031,2018-02-12,09:50,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
063680054,2018-02-10,16:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
063680058,2018-02-10,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
063680062,2018-02-11,17:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
063680066,2018-02-10,16:58,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063680068,2018-02-09,11:07,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063680075,2018-02-10,13:00,Tamponamento,,Sereno,Buona,4,1,0,0
063680076,2018-02-11,00:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063680088,2018-02-11,16:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
063680108,2018-02-10,05:00,Veicolo in marcia contro veicolo fermo,,Sereno,Sufficiente,2,0,0,0
063680116,2018-02-09,14:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,4,0,0,0
063680123,2018-02-12,09:50,Investimento di pedone,,Pioggia in atto,Buona,1,0,0,0
063680141,2018-02-09,11:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063680155,2018-02-10,09:00,Tamponamento,,Sereno,Buona,4,0,0,0
063680156,2018-02-08,19:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
063680169,2018-02-12,10:30,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
063680176,2018-02-10,13:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
063680179,2018-02-11,04:15,Scontro laterale fra veicoli in marcia,,Grandine in atto,Sufficiente,3,0,0,0
063680184,2018-02-10,04:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
063680185,2018-02-09,16:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
063680191,2018-02-10,09:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063680201,2018-02-09,18:40,Tamponamento,,Sereno,Buona,2,1,0,0
063680204,2018-02-10,13:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
063680216,2018-02-10,17:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
063680232,2018-02-11,08:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063680236,2018-02-12,11:30,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
063680241,2018-02-10,20:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
063680248,2018-02-11,12:15,Tamponamento,,Sereno,Buona,6,0,0,0
063680276,2018-02-12,10:30,Tamponamento,,Nuvoloso,Buona,1,1,0,0
063680283,2018-02-12,06:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
063680287,2018-02-10,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,0,1,0
063680289,2018-02-12,10:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063680293,2018-02-11,18:25,Infortunio per caduta del veicolo,,Sereno,Buona,1,0,0,0
063680300,2018-02-12,07:40,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
063680310,2018-02-10,15:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
063680316,2018-02-12,12:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063680335,2018-02-09,17:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
063680405,2018-02-12,08:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
063680407,2018-02-12,11:03,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
063680421,2018-02-12,13:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063680425,2018-02-09,09:50,Tamponamento,,,,4,0,0,0
063680427,2018-02-12,07:55,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
063680432,2018-02-12,12:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
063680524,2018-02-09,11:45,Investimento di pedone,,Sereno,Buona,1,1,0,0
063680558,2018-02-09,15:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063680568,2018-02-12,12:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
063680577,2018-02-09,17:00,Investimento di pedone,,Sereno,Buona,1,2,0,0
063680612,2018-02-12,09:45,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,1,2,1,0
063680638,2018-02-10,04:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
063680653,2018-02-09,10:58,Tamponamento,,Sereno,Buona,2,0,0,0
063680660,2018-02-12,16:00,Tamponamento,,Nuvoloso,Buona,4,0,0,0
063680770,2018-02-12,12:10,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
063680789,2018-02-09,19:30,Tamponamento,,Sereno,Buona,2,0,0,0
063680791,2018-02-12,17:00,Tamponamento,,Sereno,Buona,1,2,0,0
063680823,2018-02-09,23:00,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
063680842,2018-02-10,14:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,1,0,0
063680848,2018-02-10,15:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063680852,2018-02-10,13:30,Tamponamento Multiplo,,,,4,1,0,0
063680886,2018-02-12,18:50,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Sufficiente,2,0,0,0
063680889,2018-02-12,12:30,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
063680894,2018-02-12,10:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063680904,2018-02-12,18:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
063680905,2018-02-12,10:30,Fuoriuscita dalla sede stradale,,Nuvoloso,Buona,1,0,0,0
063681110,2018-02-12,10:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681111,2018-02-12,12:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,3,0,0
063681112,2018-02-12,13:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063681249,2018-02-10,14:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063681261,2018-02-12,14:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
063681263,2018-02-12,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063681267,2018-02-12,07:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
063681268,2018-02-12,20:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063681277,2018-02-12,15:00,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
063681281,2018-02-12,10:45,Infortunio per caduta del veicolo,,Nuvoloso,Buona,0,1,0,0
063681285,2018-02-12,17:05,Infortunio per sola frenata improvvisa,,Nuvoloso,Sufficiente,1,1,0,0
063681300,2018-02-12,20:10,Tamponamento,,,,2,0,0,0
063681305,2018-02-12,15:25,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
063681306,2018-02-12,,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
063681308,2018-02-11,00:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063681317,2018-02-12,16:10,Scontro frontale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
063681321,2018-02-12,23:50,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063681322,2018-02-12,16:50,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
063681325,2018-02-12,19:20,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
063681330,2018-02-13,06:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063681344,2018-02-12,20:48,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
063681353,2018-02-12,14:45,Tamponamento,,Nuvoloso,Buona,2,1,0,0
063681358,2018-02-12,12:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681361,2018-02-12,22:45,Ribaltamento senza urto contro ostacolo fisso,,,,0,1,0,0
063681365,2018-02-13,06:40,Investimento di pedone,,Sereno,Buona,1,1,0,0
063681369,2018-02-12,15:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
063681371,2018-02-12,20:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
063681372,2018-02-12,23:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,2,0,0
063681375,2018-02-12,09:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
063681377,2018-02-12,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
063681384,2018-02-12,10:00,Tamponamento Multiplo,,Pioggia in atto,Sufficiente,2,2,0,0
063681395,2018-02-11,16:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063681398,2018-02-12,19:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
063681401,2018-02-13,,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
063681421,2018-02-12,18:55,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
063681422,2018-02-12,08:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
063681423,2018-02-12,14:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681436,2018-02-12,07:40,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
063681440,2018-02-10,17:30,Tamponamento,,Sereno,Sufficiente,1,2,0,0
063681443,2018-02-12,17:25,Investimento di pedone,,Sereno,Buona,2,1,0,0
063681444,2018-02-12,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
063681451,2018-02-11,15:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063681463,2018-02-12,23:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
063681465,2018-02-12,11:35,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
063681487,2018-02-12,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,1,0,0
063681490,2018-02-12,18:00,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
063681503,2018-02-12,18:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
063681504,2018-02-12,11:15,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
063681505,2018-02-10,19:00,Tamponamento,,Sereno,Sufficiente,2,1,0,0
063681512,2018-02-12,10:35,Tamponamento,,Nuvoloso,Buona,1,1,0,0
063681519,2018-02-12,10:45,Tamponamento,,Nuvoloso,Sufficiente,1,1,0,0
063681522,2018-02-12,10:00,Tamponamento,,Nuvoloso,Buona,1,1,0,0
063681528,2018-02-12,13:00,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
063681551,2018-02-12,08:20,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
063681560,2018-02-10,21:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
063681571,2018-02-12,11:30,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
063681575,2018-02-11,19:45,Veicolo in marcia contro ostacolo fisso,,Sole radente,Buona,2,0,0,0
063681585,2018-02-11,11:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
063681611,2018-02-12,22:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
063681615,2018-02-12,10:00,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Sufficiente,1,0,0,0
063681618,2018-02-12,17:20,Infortunio per caduta del veicolo,,Nuvoloso,Buona,0,1,0,0
063681629,2018-02-13,04:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,2,0,0
063681636,2018-02-12,10:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681652,2018-02-10,23:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
063681661,2018-02-12,18:10,Tamponamento,,Nuvoloso,Buona,3,1,0,0
063681699,2018-02-12,09:15,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
063681705,2018-02-11,15:15,Infortunio per sola frenata improvvisa,,Sereno,Buona,0,2,0,0
063681714,2018-02-12,20:50,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
063681719,2018-02-12,14:41,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,2,0,0,0
063681726,2018-02-12,19:35,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
063681739,2018-02-11,01:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
063681751,2018-02-13,09:40,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
063681752,2018-02-11,23:02,Scontro laterale fra veicoli in marcia,,Sereno,Insufficiente,1,1,0,0
063681795,2018-02-12,10:15,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
063681796,2018-02-12,11:40,Investimento di pedone,,Nuvoloso,Buona,0,2,0,0
063681799,2018-02-12,11:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063681811,2018-02-12,13:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681817,2018-02-13,10:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063681821,2018-02-12,16:02,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
063681831,2018-02-12,15:45,Tamponamento,,Nuvoloso,Buona,2,0,0,0
063681850,2018-02-12,18:00,Tamponamento,,Nuvoloso,Sufficiente,3,0,0,0
063681862,2018-02-12,17:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
063681894,2018-02-12,16:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063681905,2018-02-06,12:30,Tamponamento,,Sereno,Buona,1,0,0,0
063681907,2018-02-13,00:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
063681946,2018-02-12,18:30,Tamponamento Multiplo,,Nuvoloso,Sufficiente,4,0,0,0
063681950,2018-02-13,07:50,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,0,0,0
063681957,2018-02-11,20:15,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
063681998,2018-02-11,11:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
063682036,2018-02-10,00:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,1,0,0
063682156,2018-02-13,12:55,Tamponamento,,Sereno,Buona,3,0,0,0
063682198,2018-02-13,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063682262,2018-02-13,13:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063682264,2018-02-13,13:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063682301,2018-02-13,09:45,Tamponamento,,Sereno,Buona,2,1,0,0
063682305,2018-02-13,11:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
063682342,2018-02-11,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063682372,2018-02-13,10:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
063682471,2018-02-13,09:00,Investimento di pedone,,Sereno,Buona,1,2,0,0
063682499,2018-02-13,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063682514,2018-02-13,08:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063682527,2018-02-13,10:45,Investimento di pedone,,Sereno,Buona,2,1,0,0
063682536,2018-02-13,10:55,Investimento di pedone,,Sereno,Buona,2,0,0,0
063682550,2018-02-13,17:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
063682563,2018-02-13,14:45,Tamponamento,,Sereno,Buona,2,0,0,0
063682584,2018-02-13,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
063682591,2018-02-13,13:15,Tamponamento Multiplo,,Sereno,Buona,3,1,0,0
063682604,2018-02-13,18:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,2,0,0,0
063682608,2018-02-13,16:40,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
063682611,2018-02-13,16:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063683018,2018-02-13,10:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
063683025,2018-02-13,10:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683037,2018-02-13,15:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683048,2018-02-13,15:35,Tamponamento,,Sereno,Buona,3,1,0,0
063683050,2018-02-13,22:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
063683052,2018-02-14,01:15,Tamponamento,,Sereno,Sufficiente,2,0,0,0
063683059,2018-02-13,05:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683061,2018-02-13,12:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
063683064,2018-02-13,12:27,Tamponamento,,,,3,0,0,0
063683065,2018-02-13,10:00,Tamponamento Multiplo,,Sereno,Buona,3,2,0,0
063683067,2018-02-13,07:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063683071,2018-02-13,19:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063683074,2018-02-13,08:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
063683078,2018-02-13,15:45,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
063683081,2018-02-13,08:30,Tamponamento,,,,0,1,0,0
063683083,2018-02-13,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
063683084,2018-02-13,15:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
063683086,2018-02-13,10:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
063683092,2018-02-13,11:30,Tamponamento,,,,1,2,0,0
063683095,2018-02-13,12:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
063683097,2018-02-13,10:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063683098,2018-02-12,12:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
063683101,2018-02-13,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683103,2018-02-13,19:30,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
063683104,2018-02-13,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683107,2018-02-13,16:10,Investimento di pedone,,Sereno,Buona,4,1,0,0
063683111,2018-02-13,18:50,Tamponamento,,,,2,0,0,0
063683115,2018-02-13,20:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
063683117,2018-02-13,11:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
063683126,2018-02-13,19:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063683145,2018-02-12,22:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
063683148,2018-02-13,16:45,Investimento di pedone,,Sereno,Buona,2,1,0,0
063683158,2018-02-13,09:10,Tamponamento,,Sereno,Buona,4,0,0,0
063683161,2018-02-13,17:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
063683162,2018-02-13,16:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683163,2018-02-13,14:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063683170,2018-02-14,07:40,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
063683177,2018-02-13,19:15,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
063683183,2018-02-13,18:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
063683189,2018-02-13,19:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
063683194,2018-02-13,08:00,Investimento di pedone,,Sereno,Buona,0,4,0,0
063683221,2018-02-13,19:35,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
063683227,2018-02-13,23:40,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
063683229,2018-02-13,12:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683241,2018-02-13,07:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063683253,2018-02-14,00:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
063683276,2018-02-13,19:50,Investimento di pedone,,Sereno,Sufficiente,2,1,0,0
063683283,2018-02-14,08:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,1,0,0
063683302,2018-02-13,08:50,Tamponamento,,Sereno,Buona,1,1,0,0
063683328,2018-02-13,20:50,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
063683354,2018-02-13,07:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683366,2018-02-09,21:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
063683377,2018-02-13,22:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
063683378,2018-02-13,11:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
063683380,2018-02-09,14:10,Tamponamento,,Sereno,Buona,2,0,0,0
063683382,2018-02-13,15:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
