ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione
3810897,Roma,VIALE VATICANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810897,Roma,VIALE VATICANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810912,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne
3810912,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne
3810920,Roma,VIALE ALDO BALLARIN,Asciutto,Asfaltata,Ore Diurne
3810920,Roma,VIALE ALDO BALLARIN,Asciutto,Asfaltata,Ore Diurne
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne
3810939,Roma,VIA SOVERATO,Asciutto,Con buche,Ore Diurne
3810949,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3810949,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne
3811014,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne
3811014,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne
3811023,Roma,CIRCONVALLAZIONE SALARIA,Asciutto,Asfaltata,Sufficiente
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3811060,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne
3811060,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne
3811065,Roma,VIA DI S. COSTANZA,Asciutto,Asfaltata,Sufficiente
3811065,Roma,VIA DI S. COSTANZA,Asciutto,Asfaltata,Sufficiente
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne
3811085,Roma,VIALE ISACCO NEWTON,Asciutto,Asfaltata,Ore Diurne
3811085,Roma,VIALE ISACCO NEWTON,Asciutto,Asfaltata,Ore Diurne
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente
3811181,Roma,VIA BARI,Asciutto,Asfaltata,Ore Diurne
3811181,Roma,VIA BARI,Asciutto,Asfaltata,Ore Diurne
3811221,Roma,LUNGOTEVERE IN SASSIA,Asciutto,Asfaltata,Ore Diurne
3811221,Roma,LUNGOTEVERE IN SASSIA,Asciutto,Asfaltata,Ore Diurne
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente
3811260,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne
3811260,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne
3811269,Roma,PIAZZALE GREGORIO VII,Asciutto,Asfaltata,Ore Diurne
3811269,Roma,PIAZZALE GREGORIO VII,Asciutto,Asfaltata,Ore Diurne
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3811306,Roma,Tangenziale Est direzione S. Giovanni,Asciutto,Asfaltata,Ore Diurne
3811306,Roma,Tangenziale Est direzione S. Giovanni,Asciutto,Asfaltata,Ore Diurne
3811309,Roma,VIA AURELIA ANTICA,,,
3811327,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Ore Diurne
3811339,Roma,CIRCONVALLAZIONE SALARIA,Asciutto,Asfaltata,Sufficiente
3811343,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Sufficiente
3811343,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Sufficiente
3811356,Roma,VIA DEI RETI,Asciutto,Asfaltata,Ore Diurne
3811356,Roma,VIA DEI RETI,Asciutto,Asfaltata,Ore Diurne
3811377,Roma,VIA LIVORNO,,,
3811377,Roma,VIA LIVORNO,,,
3811377,Roma,VIA LIVORNO,,,
3811377,Roma,VIA LIVORNO,,,
3811410,Roma,VIA VITALIANO ROTELLINI,Asciutto,Asfaltata,Ore Diurne
3811410,Roma,VIA VITALIANO ROTELLINI,Asciutto,Asfaltata,Ore Diurne
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne
3811583,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Ore Diurne
3811583,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Ore Diurne
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne
3811635,Roma,PIAZZALE DEGLI ARCHIVI,Asciutto,Asfaltata,Ore Diurne
3811643,Roma,GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA,Asciutto,Asfaltata,Ore Diurne
3811643,Roma,GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA,Asciutto,Asfaltata,Ore Diurne
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne
3811707,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne
3811707,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne
3811715,Roma,VIA FLAMINIA NUOVA,Asciutto,Asfaltata,Sufficiente
3811726,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne
3811740,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne
3811740,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne
3811807,Roma,VIA FRANCESCO SAVERIO SPROVIERI,Bagnato (umidit? in atto),In cubetti di porfido,Ore Diurne
3811820,Roma,VIA ALESSANDRO SANTINI,Asciutto,Asfaltata,Ore Diurne
3811830,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne
3811830,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne
3811890,Roma,VIA PIETRO DE COUBERTIN,Bagnato (pioggia),Asfaltata,Sufficiente
3811890,Roma,VIA PIETRO DE COUBERTIN,Bagnato (pioggia),Asfaltata,Sufficiente
3811890,Roma,VIA PIETRO DE COUBERTIN,Bagnato (pioggia),Asfaltata,Sufficiente
3812140,Roma,VIA TUSCOLANA,,,
3812140,Roma,VIA TUSCOLANA,,,
3812140,Roma,VIA TUSCOLANA,,,
3812140,Roma,VIA TUSCOLANA,,,
3812175,Roma,VIA GIUSEPPE FIORELLI,,,
3812175,Roma,VIA GIUSEPPE FIORELLI,,,
3812175,Roma,VIA GIUSEPPE FIORELLI,,,
3812182,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3812182,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3812183,Roma,VIA DELLA MAGLIANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812183,Roma,VIA DELLA MAGLIANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812183,Roma,VIA DELLA MAGLIANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812188,Roma,VIA DELLE CASE ROSSE,Asciutto,Asfaltata,Ore Diurne
3812188,Roma,VIA DELLE CASE ROSSE,Asciutto,Asfaltata,Ore Diurne
3812188,Roma,VIA DELLE CASE ROSSE,Asciutto,Asfaltata,Ore Diurne
3812190,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3812190,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3812195,Roma,VIA APPIANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812195,Roma,VIA APPIANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812195,Roma,VIA APPIANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812196,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3812196,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne
3812203,Roma,PIAZZA DELLA ROVERE,Bagnato (pioggia),Asfaltata,Ore Diurne
3812203,Roma,PIAZZA DELLA ROVERE,Bagnato (pioggia),Asfaltata,Ore Diurne
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812217,Roma,VIA AGOSTINO CHIGI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812223,Roma,VIALE DEL TINTORETTO,Asciutto,Asfaltata,Ore Diurne
3812223,Roma,VIALE DEL TINTORETTO,Asciutto,Asfaltata,Ore Diurne
3812231,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3812231,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3812242,Roma,VIA DI MARCO SIMONE,Bagnato (pioggia),Con buche,Sufficiente
3812242,Roma,VIA DI MARCO SIMONE,Bagnato (pioggia),Con buche,Sufficiente
3812243,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3812243,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3812243,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3812247,Roma,PIAZZALE DELLE MEDAGLIE D'ORO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812247,Roma,PIAZZALE DELLE MEDAGLIE D'ORO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812247,Roma,PIAZZALE DELLE MEDAGLIE D'ORO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812249,Roma,VIA DI PRATICA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812257,Roma,VIA DEL CORVIO,Asciutto,Asfaltata,Ore Diurne
3812257,Roma,VIA DEL CORVIO,Asciutto,Asfaltata,Ore Diurne
3812257,Roma,VIA DEL CORVIO,Asciutto,Asfaltata,Ore Diurne
3812257,Roma,VIA DEL CORVIO,Asciutto,Asfaltata,Ore Diurne
3812258,Roma,VIA PIETRO MAFFI,Bagnato (pioggia),Asfaltata,Sufficiente
3812258,Roma,VIA PIETRO MAFFI,Bagnato (pioggia),Asfaltata,Sufficiente
3812258,Roma,VIA PIETRO MAFFI,Bagnato (pioggia),Asfaltata,Sufficiente
3812259,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3812259,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3812264,Roma,VIA CAVOUR,Bagnato (pioggia),Asfaltata,Ore Diurne
3812264,Roma,VIA CAVOUR,Bagnato (pioggia),Asfaltata,Ore Diurne
3812265,Roma,VIA DELLE BALENIERE,,,
3812265,Roma,VIA DELLE BALENIERE,,,
3812267,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3812286,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Sufficiente
3812286,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Sufficiente
3812286,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Sufficiente
3812290,Roma,VIA DELLA STAZIONE DI CESANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812290,Roma,VIA DELLA STAZIONE DI CESANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812290,Roma,VIA DELLA STAZIONE DI CESANO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812296,Roma,VIA DI BOCCEA,Bagnato (pioggia),Asfaltata,Sufficiente
3812296,Roma,VIA DI BOCCEA,Bagnato (pioggia),Asfaltata,Sufficiente
3812296,Roma,VIA DI BOCCEA,Bagnato (pioggia),Asfaltata,Sufficiente
3812296,Roma,VIA DI BOCCEA,Bagnato (pioggia),Asfaltata,Sufficiente
3812305,Roma,VIA DI QUARTO PEPERINO,Asciutto,Asfaltata,Ore Diurne
3812305,Roma,VIA DI QUARTO PEPERINO,Asciutto,Asfaltata,Ore Diurne
3812314,Roma,VIA DEI PESCATORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812314,Roma,VIA DEI PESCATORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812314,Roma,VIA DEI PESCATORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812314,Roma,VIA DEI PESCATORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812327,Roma,VIA DELLE VIGNE NUOVE,Asciutto,Asfaltata,Sufficiente
3812327,Roma,VIA DELLE VIGNE NUOVE,Asciutto,Asfaltata,Sufficiente
3812328,Roma,VIA DI VALLE MELAINA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812328,Roma,VIA DI VALLE MELAINA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812328,Roma,VIA DI VALLE MELAINA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812331,Roma,VIA DEI GELSI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812331,Roma,VIA DEI GELSI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812331,Roma,VIA DEI GELSI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3812354,Roma,PIAZZA DEI GIUOCHI DELFICI,Asciutto,Asfaltata,Ore Diurne
3812355,Roma,VIA FLAMINIA,Bagnato (pioggia),Asfaltata,Inesistente
3812356,Roma,PIAZZA AMERICO CAPPONI,Asciutto,Asfaltata,Ore Diurne
3812356,Roma,PIAZZA AMERICO CAPPONI,Asciutto,Asfaltata,Ore Diurne
3812356,Roma,PIAZZA AMERICO CAPPONI,Asciutto,Asfaltata,Ore Diurne
3812358,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne
3812358,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne
3812362,Roma,VIALE DEL MURO TORTO,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812362,Roma,VIALE DEL MURO TORTO,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812370,Roma,VIA DELLE CAROLINE,Bagnato (pioggia),Asfaltata,Ore Diurne
3812371,Roma,VIALE DEGLI ASTRI,Asciutto,Asfaltata,Ore Diurne
3812390,Roma,VIA FRATELLI GUALANDI,Asciutto,Asfaltata,Ore Diurne
3812393,Roma,VIA PRENESTINA,Bagnato (pioggia),Asfaltata,Sufficiente
3812393,Roma,VIA PRENESTINA,Bagnato (pioggia),Asfaltata,Sufficiente
3812398,Roma,VIA CONTE VERDE,Asciutto,Asfaltata,Ore Diurne
3812398,Roma,VIA CONTE VERDE,Asciutto,Asfaltata,Ore Diurne
3812416,Roma,VIALE DELL'ATLETICA,Asciutto,Con buche,Ore Diurne
3812420,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3812420,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3812453,Roma,VIA CELIO VIBENNA,Asciutto,Asfaltata,Ore Diurne
3812453,Roma,VIA CELIO VIBENNA,Asciutto,Asfaltata,Ore Diurne
3812455,Roma,VIA DI GROTTA PERFETTA,Asciutto,Asfaltata,Ore Diurne
3812455,Roma,VIA DI GROTTA PERFETTA,Asciutto,Asfaltata,Ore Diurne
3812457,Roma,VIA SAN LEO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812474,Roma,VIALE AMERICA,Bagnato (pioggia),Asfaltata,Sufficiente
3812476,Roma,VIALE DEI ROMANISTI,Asciutto,Asfaltata,Ore Diurne
3812476,Roma,VIALE DEI ROMANISTI,Asciutto,Asfaltata,Ore Diurne
3812477,Roma,VIALE ADRIATICO,Asciutto,Asfaltata,Ore Diurne
3812477,Roma,VIALE ADRIATICO,Asciutto,Asfaltata,Ore Diurne
3812487,Roma,VIA FEDERICO DELPINO,Asciutto,Asfaltata,Ore Diurne
3812489,Roma,VIA DI PASSOLOMBARDO,Bagnato (pioggia),Asfaltata,Ore Diurne
3812493,Roma,VIA BORGHESIANA,,,
3812499,Roma,VIA DI LUNGHEZZINA,Asciutto,Asfaltata,Sufficiente
3812504,Roma,PIAZZA MONTE GRAPPA,Asciutto,Asfaltata,Ore Diurne
3812504,Roma,PIAZZA MONTE GRAPPA,Asciutto,Asfaltata,Ore Diurne
3812508,Roma,PIAZZA DELLA ROVERE,Asciutto,Asfaltata,Ore Diurne
3812508,Roma,PIAZZA DELLA ROVERE,Asciutto,Asfaltata,Ore Diurne
3812508,Roma,PIAZZA DELLA ROVERE,Asciutto,Asfaltata,Ore Diurne
3812542,Roma,VIA PRENESTINA BIS,Bagnato (pioggia),Asfaltata,Ore Diurne
3812542,Roma,VIA PRENESTINA BIS,Bagnato (pioggia),Asfaltata,Ore Diurne
3812572,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Ore Diurne
3812572,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Ore Diurne
3812572,Roma,LUNGOTEVERE DE' CENCI,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812624,Roma,PIAZZA DI PORTA METRONIA,Asciutto,Asfaltata,Ore Diurne
3812631,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Sufficiente
3812631,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Sufficiente
3812635,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Sufficiente
3812645,Roma,VIA ISOLA BELLA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812645,Roma,VIA ISOLA BELLA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812645,Roma,VIA ISOLA BELLA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812679,Roma,VIALE ERMINIO SPALLA,Asciutto,Asfaltata,Ore Diurne
3812679,Roma,VIALE ERMINIO SPALLA,Asciutto,Asfaltata,Ore Diurne
3812679,Roma,VIALE ERMINIO SPALLA,Asciutto,Asfaltata,Ore Diurne
3812701,Roma,VIA MAGNAGRECIA,Asciutto,Asfaltata,Ore Diurne
3812701,Roma,VIA MAGNAGRECIA,Asciutto,Asfaltata,Ore Diurne
3812732,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3812732,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3812732,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3812732,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3812732,Roma,VIA DEL MARE,Asciutto,Asfaltata,Ore Diurne
3812742,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3812744,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812744,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812744,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812744,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3812757,Roma,VIALE DEI PROMONTORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812757,Roma,VIALE DEI PROMONTORI,Bagnato (pioggia),Asfaltata,Ore Diurne
3812770,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3812770,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3812770,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3812787,Roma,CIRCONVALLAZIONE NOMENTANA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812787,Roma,CIRCONVALLAZIONE NOMENTANA,Bagnato (pioggia),Asfaltata,Ore Diurne
3812792,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne
3812792,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne
3812796,Roma,VIA DEGLI AURUNCI,Bagnato (pioggia),Asfaltata,Sufficiente
3812796,Roma,VIA DEGLI AURUNCI,Bagnato (pioggia),Asfaltata,Sufficiente
3812818,Roma,VIA DELL'AMBA ARADAM,Asciutto,Asfaltata,Ore Diurne
3812818,Roma,VIA DELL'AMBA ARADAM,Asciutto,Asfaltata,Ore Diurne
3812829,Roma,VIA DELL'ALMONE,Asciutto,Asfaltata,Ore Diurne
3812829,Roma,VIA DELL'ALMONE,Asciutto,Asfaltata,Ore Diurne
3812829,Roma,VIA DELL'ALMONE,Asciutto,Asfaltata,Ore Diurne
3812846,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne
3812858,Roma,PIAZZA DI S. GIOVANNI IN LATERANO,Asciutto,Asfaltata,Ore Diurne
3812858,Roma,PIAZZA DI S. GIOVANNI IN LATERANO,Asciutto,Asfaltata,Ore Diurne
3812858,Roma,PIAZZA DI S. GIOVANNI IN LATERANO,Asciutto,Asfaltata,Ore Diurne
3812858,Roma,PIAZZA DI S. GIOVANNI IN LATERANO,Asciutto,Asfaltata,Ore Diurne
3812858,Roma,PIAZZA DI S. GIOVANNI IN LATERANO,Asciutto,Asfaltata,Ore Diurne
