ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3867493,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46427,41,92175)"
3867493,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46427,41,92175)"
3867493,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46427,41,92175)"
3867508,Roma,VIA UGO OJETTI,Asciutto,Asfaltata,Ore Diurne,"(12,5502,41,9444)"
3867508,Roma,VIA UGO OJETTI,Asciutto,Asfaltata,Ore Diurne,"(12,5502,41,9444)"
3867515,Roma,PIAZZALE CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12,41155,41,78584)"
3867515,Roma,PIAZZALE CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12,41155,41,78584)"
3867515,Roma,PIAZZALE CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12,41155,41,78584)"
3867525,Roma,VIA PINCIANA,Asciutto,Asfaltata,Ore Diurne,"(12,49175,41,91129)"
3867526,Roma,VIALE TIRRENO,Asciutto,Asfaltata,Ore Diurne,"(12,52872,41,94089)"
3867526,Roma,VIALE TIRRENO,Asciutto,Asfaltata,Ore Diurne,"(12,52872,41,94089)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867528,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente,"(12,68049,42,15557)"
3867531,Roma,PIAZZA CIMONE,Asciutto,Asfaltata,Ore Diurne,"(12,53785,41,93193)"
3867531,Roma,PIAZZA CIMONE,Asciutto,Asfaltata,Ore Diurne,"(12,53785,41,93193)"
3867536,Roma,PONTE TAZIO,Asciutto,Asfaltata,Sufficiente,"(12,53309,41,93498)"
3867536,Roma,PONTE TAZIO,Asciutto,Asfaltata,Sufficiente,"(12,53309,41,93498)"
3867536,Roma,PONTE TAZIO,Asciutto,Asfaltata,Sufficiente,"(12,53309,41,93498)"
3867538,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Inesistente,"(12,57281,41,95789)"
3867538,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Inesistente,"(12,57281,41,95789)"
3867538,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Inesistente,"(12,57281,41,95789)"
3867546,Roma,PONTE NOMENTANO,Asciutto,Asfaltata,Sufficiente,"(12,5331,41,93497)"
3867546,Roma,PONTE NOMENTANO,Asciutto,Asfaltata,Sufficiente,"(12,5331,41,93497)"
3867551,Roma,VIALE ADRIATICO,Asciutto,Asfaltata,Sufficiente,"(12,53622,41,94062)"
3867551,Roma,VIALE ADRIATICO,Asciutto,Asfaltata,Sufficiente,"(12,53622,41,94062)"
3867559,Roma,CIRCONVALLAZIONE CLODIA,Asciutto,Asfaltata,Sufficiente,"(12,45193,41,91444)"
3867559,Roma,CIRCONVALLAZIONE CLODIA,Asciutto,Asfaltata,Sufficiente,"(12,45193,41,91444)"
3867559,Roma,CIRCONVALLAZIONE CLODIA,Asciutto,Asfaltata,Sufficiente,"(12,45193,41,91444)"
3867562,Roma,VIA GUIDO CALCAGNINI,Asciutto,Asfaltata,Ore Diurne,"(12,40741,41,9184)"
3867562,Roma,VIA GUIDO CALCAGNINI,Asciutto,Asfaltata,Ore Diurne,"(12,40741,41,9184)"
3867562,Roma,VIA GUIDO CALCAGNINI,Asciutto,Asfaltata,Ore Diurne,"(12,40741,41,9184)"
3867564,Roma,VIA DI S. GREGORIO,Bagnato (pioggia),Asfaltata,Sufficiente,"(,)"
3867564,Roma,VIA DI S. GREGORIO,Bagnato (pioggia),Asfaltata,Sufficiente,"(,)"
3867582,Roma,LUNGOTEVERE AVENTINO,Asciutto,Asfaltata,Ore Diurne,"(12,48046,41,8886)"
3867582,Roma,LUNGOTEVERE AVENTINO,Asciutto,Asfaltata,Ore Diurne,"(12,48046,41,8886)"
3867582,Roma,LUNGOTEVERE AVENTINO,Asciutto,Asfaltata,Ore Diurne,"(12,48046,41,8886)"
3867583,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12,38241,41,86955)"
3867583,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12,38241,41,86955)"
3867583,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12,38241,41,86955)"
3867583,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12,38241,41,86955)"
3867591,Roma,VIA ARENA,Asciutto,Asfaltata,Ore Diurne,"(12,44566,41,79212)"
3867591,Roma,VIA ARENA,Asciutto,Asfaltata,Ore Diurne,"(12,44566,41,79212)"
3867593,Roma,VIA DI TOR TRE TESTE,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,59171,41,88455)"
3867604,Roma,VIA ALBERTO MARIO,Asciutto,Asfaltata,Ore Diurne,"(12,46206,41,88009)"
3867604,Roma,VIA ALBERTO MARIO,Asciutto,Asfaltata,Ore Diurne,"(12,46206,41,88009)"
3867628,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Sufficiente,"(12,47211,41,89082)"
3867628,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Sufficiente,"(12,47211,41,89082)"
3867633,Roma,CIRCONVALLAZIONE TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,52804,41,89941)"
3867638,Roma,LUNGOTEVERE MICHELANGELO,Asciutto,Asfaltata,Ore Diurne,"(,)"
3867650,Roma,VIA CAVOUR,Asciutto,Asfaltata,Ore Diurne,"(,)"
3867650,Roma,VIA CAVOUR,Asciutto,Asfaltata,Ore Diurne,"(,)"
3867651,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Sufficiente,"(12,43193,41,89848)"
3867651,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Sufficiente,"(12,43193,41,89848)"
3867656,Roma,LARGO DELL'AMBA ARADAM,,,,"(,)"
3867657,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12,57458,41,8917)"
3867657,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12,57458,41,8917)"
3867663,Roma,VIA FABIO MASSIMO,Asciutto,Asfaltata,Sufficiente,"(12,4622,41,90883)"
3867663,Roma,VIA FABIO MASSIMO,Asciutto,Asfaltata,Sufficiente,"(12,4622,41,90883)"
3867663,Roma,VIA FABIO MASSIMO,Asciutto,Asfaltata,Sufficiente,"(12,4622,41,90883)"
3867663,Roma,VIA FABIO MASSIMO,Asciutto,Asfaltata,Sufficiente,"(12,4622,41,90883)"
3867669,Roma,VIA GIULIA,Asciutto,Asfaltata,Sufficiente,"(12,46696,41,89753)"
3867669,Roma,VIA GIULIA,Asciutto,Asfaltata,Sufficiente,"(12,46696,41,89753)"
3867678,Roma,VIA GAETANO MAZZONI,Asciutto,Asfaltata,Sufficiente,"(12,39613,41,90916)"
3867692,Roma,LUNGOTEVERE DEI SANGALLO,Asciutto,Asfaltata,Ore Diurne,"(12,4652,41,89803)"
3867692,Roma,LUNGOTEVERE DEI SANGALLO,Asciutto,Asfaltata,Ore Diurne,"(12,4652,41,89803)"
3867704,Roma,VIALE DELLA SERENISSIMA,Asciutto,Asfaltata,Ore Diurne,"(12,55898,41,89498)"
3867704,Roma,VIALE DELLA SERENISSIMA,Asciutto,Asfaltata,Ore Diurne,"(12,55898,41,89498)"
3867710,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Ore Diurne,"(12,45031,41,8774)"
3867710,Roma,VIA FEDERICO OZANAM,Asciutto,Asfaltata,Ore Diurne,"(12,45031,41,8774)"
3867725,Roma,VIALE ANICIO GALLO,Asciutto,Asfaltata,Ore Diurne,"(12,5626,41,85359)"
3867725,Roma,VIALE ANICIO GALLO,Asciutto,Asfaltata,Ore Diurne,"(12,5626,41,85359)"
3867729,Roma,PIAZZA PASQUALE PAOLI,Asciutto,Asfaltata,Ore Diurne,"(12,46534,41,90082)"
3867729,Roma,PIAZZA PASQUALE PAOLI,Asciutto,Asfaltata,Ore Diurne,"(12,46534,41,90082)"
3867758,Roma,VIA S. TOMMASO D'AQUINO,Asciutto,Asfaltata,Ore Diurne,"(12,44893,41,91229)"
3867758,Roma,VIA S. TOMMASO D'AQUINO,Asciutto,Asfaltata,Ore Diurne,"(12,44893,41,91229)"
3867758,Roma,VIA S. TOMMASO D'AQUINO,Asciutto,Asfaltata,Ore Diurne,"(12,44893,41,91229)"
3867758,Roma,VIA S. TOMMASO D'AQUINO,Asciutto,Asfaltata,Ore Diurne,"(12,44893,41,91229)"
3867763,Roma,VIALE GIULIO CESARE,Asciutto,Asfaltata,Ore Diurne,"(12,45531,41,90885)"
3867763,Roma,VIALE GIULIO CESARE,Asciutto,Asfaltata,Ore Diurne,"(12,45531,41,90885)"
3867763,Roma,VIALE GIULIO CESARE,Asciutto,Asfaltata,Ore Diurne,"(12,45531,41,90885)"
3867823,Roma,VIA GIUSEPPE FERRARI,Asciutto,Asfaltata,Sufficiente,"(12,46456,41,91449)"
3867823,Roma,VIA GIUSEPPE FERRARI,Asciutto,Asfaltata,Sufficiente,"(12,46456,41,91449)"
3867825,Roma,VIA CARLO FEA,Asciutto,Asfaltata,Ore Diurne,"(12,51809,41,91921)"
3867825,Roma,VIA CARLO FEA,Asciutto,Asfaltata,Ore Diurne,"(12,51809,41,91921)"
3867825,Roma,VIA CARLO FEA,Asciutto,Asfaltata,Ore Diurne,"(12,51809,41,91921)"
3867838,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12,51639,41,90538)"
3867843,Roma,VIALE MANZONI,Asciutto,Asfaltata,Ore Diurne,"(12,50769,41,89111)"
3867887,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12,50869,41,91431)"
3867887,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12,50869,41,91431)"
3867890,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12,47236,41,9082)"
3867890,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12,47236,41,9082)"
3867890,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12,47236,41,9082)"
3867890,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12,47236,41,9082)"
3867890,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12,47236,41,9082)"
3867895,Roma,VIALE MARCO POLO,Asciutto,Asfaltata,Ore Diurne,"(12,49045,41,87211)"
3867895,Roma,VIALE MARCO POLO,Asciutto,Asfaltata,Ore Diurne,"(12,49045,41,87211)"
3867915,Roma,VIA CARLO BARTOLOMEO PIAZZA,Asciutto,Asfaltata,Ore Diurne,"(12,51874,41,91427)"
3867943,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51492,41,89873)"
3867943,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51492,41,89873)"
3867943,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51492,41,89873)"
3867943,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51492,41,89873)"
3867943,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51492,41,89873)"
3867944,Roma,Tangenziale Est,Asciutto,Asfaltata,Sufficiente,"(12,52976,41,90049)"
3867956,Roma,VIA PONTINA,Asciutto,Con buche,Ore Diurne,"(12,43196,41,73461)"
3867958,Roma,VIA DEI CAMPANI,,,,"(,)"
3867963,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3867963,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3867963,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3867963,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3867963,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3867967,Roma,VIA CONTE VERDE,Asciutto,Asfaltata,Sufficiente,"(12,50775,41,89271)"
3867967,Roma,VIA CONTE VERDE,Asciutto,Asfaltata,Sufficiente,"(12,50775,41,89271)"
3867967,Roma,VIA CONTE VERDE,Asciutto,Asfaltata,Sufficiente,"(12,50775,41,89271)"
3867971,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42775,41,89827)"
3867971,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42775,41,89827)"
3867971,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42775,41,89827)"
3867980,Roma,VIA BARLETTA,Asciutto,Asfaltata,Ore Diurne,"(12,45781,41,91047)"
3867980,Roma,VIA BARLETTA,Asciutto,Asfaltata,Ore Diurne,"(12,45781,41,91047)"
3868022,Roma,VIA BARLETTA,Asciutto,Asfaltata,Ore Diurne,"(12,45781,41,91047)"
3868030,Roma,VIALE DELL'UMANESIMO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12,47071,41,8228)"
3868036,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12,50754,41,9288)"
3868036,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12,50754,41,9288)"
3868044,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne,"(12,46613,41,82288)"
3868116,Roma,VIA DEGLI ANGELI,Asciutto,Asfaltata,Ore Diurne,"(12,54186,41,87235)"
3868116,Roma,VIA DEGLI ANGELI,Asciutto,Asfaltata,Ore Diurne,"(12,54186,41,87235)"
3868166,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12,47992,41,84493)"
3868166,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12,47992,41,84493)"
3868258,Roma,VIA LEONE IV,Asciutto,Asfaltata,Sufficiente,"(12,45525,41,90972)"
3868258,Roma,VIA LEONE IV,Asciutto,Asfaltata,Sufficiente,"(12,45525,41,90972)"
3868321,Roma,VIA DI PORTA LABICANA,Asciutto,In cubetti di porfido,Ore Diurne,"(12,5125,41,89564)"
3868338,Roma,PIAZZA DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12,45803,41,90633)"
3868338,Roma,PIAZZA DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12,45803,41,90633)"
3868338,Roma,PIAZZA DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12,45803,41,90633)"
3868338,Roma,PIAZZA DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12,45803,41,90633)"
3868338,Roma,PIAZZA DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12,45803,41,90633)"
3868370,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55754,41,89454)"
3868370,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55754,41,89454)"
3868370,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55754,41,89454)"
3868377,Roma,CIRCONVALLAZIONE CORNELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42698,41,89932)"
3868378,Roma,VIA PIETRO ROVETTI,Asciutto,Asfaltata,Ore Diurne,"(12,54703,41,87756)"
3868378,Roma,VIA PIETRO ROVETTI,Asciutto,Asfaltata,Ore Diurne,"(12,54703,41,87756)"
3868388,Roma,VIA COMANO,Asciutto,Asfaltata,Ore Diurne,"(12,51325,41,9549)"
3868388,Roma,VIA COMANO,Asciutto,Asfaltata,Ore Diurne,"(12,51325,41,9549)"
3868403,Roma,VIA IGINO GIORDANI,Asciutto,Asfaltata,Ore Diurne,"(12,56311,41,90668)"
3868403,Roma,VIA IGINO GIORDANI,Asciutto,Asfaltata,Ore Diurne,"(12,56311,41,90668)"
3868411,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Ore Diurne,"(12,45362,41,80852)"
3868411,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Ore Diurne,"(12,45362,41,80852)"
3868411,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Ore Diurne,"(12,45362,41,80852)"
3868411,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Ore Diurne,"(12,45362,41,80852)"
3868471,Roma,PIAZZA RAGUSA,Asciutto,Asfaltata,Ore Diurne,"(12,52323,41,88127)"
3868471,Roma,PIAZZA RAGUSA,Asciutto,Asfaltata,Ore Diurne,"(12,52323,41,88127)"
3868471,Roma,PIAZZA RAGUSA,Asciutto,Asfaltata,Ore Diurne,"(12,52323,41,88127)"
3868471,Roma,PIAZZA RAGUSA,Asciutto,Asfaltata,Ore Diurne,"(12,52323,41,88127)"
3868483,Roma,VIA SESTIO MENAS,Asciutto,Asfaltata,Ore Diurne,"(12,55264,41,86604)"
3868483,Roma,VIA SESTIO MENAS,Asciutto,Asfaltata,Ore Diurne,"(12,55264,41,86604)"
3868506,Roma,VIA LEONARDO GREPPI,Asciutto,Asfaltata,Ore Diurne,"(12,45988,41,86297)"
3868838,Roma,PIAZZA DI PONTE LUNGO,Asciutto,Asfaltata,Ore Diurne,"(12,51861,41,87793)"
3868838,Roma,PIAZZA DI PONTE LUNGO,Asciutto,Asfaltata,Ore Diurne,"(12,51861,41,87793)"
3868838,Roma,PIAZZA DI PONTE LUNGO,Asciutto,Asfaltata,Ore Diurne,"(12,51861,41,87793)"
3868866,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12,62713,41,86324)"
3868866,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12,62713,41,86324)"
3868873,Roma,VIA POLENSE,Asciutto,Asfaltata,Ore Diurne,"(12,71249,41,90579)"
3868873,Roma,VIA POLENSE,Asciutto,Asfaltata,Ore Diurne,"(12,71249,41,90579)"
3868879,Roma,VIA DI ROCCA CENCIA,Asciutto,Asfaltata,Ore Diurne,"(12,69375,41,88634)"
3868879,Roma,VIA DI ROCCA CENCIA,Asciutto,Asfaltata,Ore Diurne,"(12,69375,41,88634)"
3868879,Roma,VIA DI ROCCA CENCIA,Asciutto,Asfaltata,Ore Diurne,"(12,69375,41,88634)"
3868879,Roma,VIA DI ROCCA CENCIA,Asciutto,Asfaltata,Ore Diurne,"(12,69375,41,88634)"
3868897,Roma,VIA PINDARO,Asciutto,Asfaltata,Ore Diurne,"(12,36768,41,75638)"
3868897,Roma,VIA PINDARO,Asciutto,Asfaltata,Ore Diurne,"(12,36768,41,75638)"
3868897,Roma,VIA PINDARO,Asciutto,Asfaltata,Ore Diurne,"(12,36768,41,75638)"
3868898,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne,"(12,62963,41,86736)"
3868900,Roma,VIA DELLE CASE BASSE,Asciutto,Asfaltata,Ore Diurne,"(12,3676,41,79046)"
3868900,Roma,VIA DELLE CASE BASSE,Asciutto,Asfaltata,Ore Diurne,"(12,3676,41,79046)"
3868900,Roma,VIA DELLE CASE BASSE,Asciutto,Asfaltata,Ore Diurne,"(12,3676,41,79046)"
3868904,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12,47151,41,85667)"
3868904,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12,47151,41,85667)"
3868904,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12,47151,41,85667)"
3868904,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12,47151,41,85667)"
3868926,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne,"(12,461,41,95032)"
3868926,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne,"(12,461,41,95032)"
3868929,Roma,VIA DI TOR BOACCIANA,,,,"(12,28973,41,75134)"
3868929,Roma,VIA DI TOR BOACCIANA,,,,"(12,28973,41,75134)"
3868933,Roma,VIA GIUSTINO FORTUNATO,Asciutto,Asfaltata,Ore Diurne,"(12,46568,41,94506)"
3868933,Roma,VIA GIUSTINO FORTUNATO,Asciutto,Asfaltata,Ore Diurne,"(12,46568,41,94506)"
3868935,Roma,VIA TERNI,Asciutto,Asfaltata,Ore Diurne,"(12,51827,41,88505)"
3868935,Roma,VIA TERNI,Asciutto,Asfaltata,Ore Diurne,"(12,51827,41,88505)"
3868935,Roma,VIA TERNI,Asciutto,Asfaltata,Ore Diurne,"(12,51827,41,88505)"
3868943,Roma,VIA TOR DE' SCHIAVI,Asciutto,Asfaltata,Ore Diurne,"(12,56278,41,88494)"
3868946,Roma,PIAZZA DEL GAZOMETRO,Asciutto,Asfaltata,Ore Diurne,"(12,47966,41,87)"
3868946,Roma,PIAZZA DEL GAZOMETRO,Asciutto,Asfaltata,Ore Diurne,"(12,47966,41,87)"
3868949,Roma,VIALE VATICANO,Asciutto,Asfaltata,Ore Diurne,"(12,45349,41,9071)"
3868949,Roma,VIALE VATICANO,Asciutto,Asfaltata,Ore Diurne,"(12,45349,41,9071)"
3868949,Roma,VIALE VATICANO,Asciutto,Asfaltata,Ore Diurne,"(12,45349,41,9071)"
3868950,Roma,VIA CASILINA,Asciutto,Asfaltata,Insufficiente,"(12,517,41,89073)"
3868950,Roma,VIA CASILINA,Asciutto,Asfaltata,Insufficiente,"(12,517,41,89073)"
3868950,Roma,VIA CASILINA,Asciutto,Asfaltata,Insufficiente,"(12,517,41,89073)"
3868952,Roma,VIA DEI VELIERI,Asciutto,Asfaltata,Ore Diurne,"(12,27568,41,73646)"
3868952,Roma,VIA DEI VELIERI,Asciutto,Asfaltata,Ore Diurne,"(12,27568,41,73646)"
3868957,Roma,VIA FILIPPO FIORENTINI,Asciutto,Asfaltata,Ore Diurne,"(12,5556,41,90968)"
3868957,Roma,VIA FILIPPO FIORENTINI,Asciutto,Asfaltata,Ore Diurne,"(12,5556,41,90968)"
3868957,Roma,VIA FILIPPO FIORENTINI,Asciutto,Asfaltata,Ore Diurne,"(12,5556,41,90968)"
3868964,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12,57408,41,88876)"
3868964,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12,57408,41,88876)"
3868964,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12,57408,41,88876)"
3868969,Roma,VIA DELLE CAVE DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne,"(12,53679,41,90877)"
3868969,Roma,VIA DELLE CAVE DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne,"(12,53679,41,90877)"
3868971,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne,"(12,45807,41,9114)"
3868971,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne,"(12,45807,41,9114)"
3868971,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne,"(12,45807,41,9114)"
3868974,Roma,VIA DEI VELIERI,Asciutto,Asfaltata,Ore Diurne,"(12,27568,41,73646)"
3868974,Roma,VIA DEI VELIERI,Asciutto,Asfaltata,Ore Diurne,"(12,27568,41,73646)"
3868976,Roma,VIALE DELL'UMANESIMO,Asciutto,Asfaltata,Ore Diurne,"(12,47394,41,82215)"
3868976,Roma,VIALE DELL'UMANESIMO,Asciutto,Asfaltata,Ore Diurne,"(12,47394,41,82215)"
3868976,Roma,VIALE DELL'UMANESIMO,Asciutto,Asfaltata,Ore Diurne,"(12,47394,41,82215)"
3868990,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Ore Diurne,"(12,27176,41,73138)"
3868990,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Ore Diurne,"(12,27176,41,73138)"
3868990,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Ore Diurne,"(12,27176,41,73138)"
3868999,Roma,PIAZZA STEFANO JACINI,Asciutto,Asfaltata,Ore Diurne,"(12,46567,41,94968)"
3868999,Roma,PIAZZA STEFANO JACINI,Asciutto,Asfaltata,Ore Diurne,"(12,46567,41,94968)"
3868999,Roma,PIAZZA STEFANO JACINI,Asciutto,Asfaltata,Ore Diurne,"(12,46567,41,94968)"
3869005,Roma,VIA ALATRI,Asciutto,Asfaltata,Sufficiente,"(12,55751,41,89308)"
3869005,Roma,VIA ALATRI,Asciutto,Asfaltata,Sufficiente,"(12,55751,41,89308)"
3869005,Roma,VIA ALATRI,Asciutto,Asfaltata,Sufficiente,"(12,55751,41,89308)"
3869014,Roma,VIA DEI MONTI TIBURTINI,,,,"(12,54274,41,91712)"
3869022,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12,41865,41,91872)"
3869022,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12,41865,41,91872)"
3869022,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12,41865,41,91872)"
3869024,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12,47848,41,94471)"
3869024,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12,47848,41,94471)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869032,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12,45633,41,81562)"
3869042,Roma,VIA DI CIAMPINO,Asciutto,Asfaltata,Inesistente,"(12,58227,41,81102)"
3869042,Roma,VIA DI CIAMPINO,Asciutto,Asfaltata,Inesistente,"(12,58227,41,81102)"
3869060,Roma,VIA GIUSEPPE IMER,,,,"(12,53231,41,96698)"
3869074,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12,59041,41,69646)"
3869074,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12,59041,41,69646)"
3869081,Roma,VIA TUSCOLANA,Asciutto,Con buche,Sufficiente,"(12,62614,41,82703)"
3869091,Roma,VIA DELLE VALLI,Asciutto,Asfaltata,Ore Diurne,"(12,52697,41,93851)"
